"no","ingredients","cnt","total","ratio","filename"
472,"orange zest",196,535670,0.000365896914144903,"train_test"
473,"shredded cheese",195,535670,0.000364030093154367,"train_test"
474,"light corn syrup",195,535670,0.000364030093154367,"train_test"
475,"salmon fillets",194,535670,0.000362163272163832,"train_test"
476,"shredded carrots",194,535670,0.000362163272163832,"train_test"
477,"light coconut milk",193,535670,0.000360296451173297,"train_test"
478,"jasmine rice",192,535670,0.000358429630182762,"train_test"
479,"wonton wrappers",191,535670,0.000356562809192227,"train_test"
480,"button mushrooms",191,535670,0.000356562809192227,"train_test"
481,"daikon",190,535670,0.000354695988201691,"train_test"
482,"reduced sodium soy sauce",190,535670,0.000354695988201691,"train_test"
483,"fettucine",189,535670,0.000352829167211156,"train_test"
484,"kidney beans",189,535670,0.000352829167211156,"train_test"
485,"chicken breast halves",188,535670,0.000350962346220621,"train_test"
486,"boneless chicken breast",188,535670,0.000350962346220621,"train_test"
487,"creme fraiche",188,535670,0.000350962346220621,"train_test"
488,"sliced black olives",187,535670,0.000349095525230086,"train_test"
489,"kale",186,535670,0.00034722870423955,"train_test"
490,"cream cheese, soften",186,535670,0.00034722870423955,"train_test"
491,"poblano chiles",185,535670,0.000345361883249015,"train_test"
492,"extra firm tofu",184,535670,0.00034349506225848,"train_test"
493,"cardamom pods",184,535670,0.00034349506225848,"train_test"
494,"polenta",184,535670,0.00034349506225848,"train_test"
495,"smoked sausage",183,535670,0.000341628241267945,"train_test"
496,"queso fresco",182,535670,0.00033976142027741,"train_test"
497,"garbanzo beans",181,535670,0.000337894599286874,"train_test"
498,"peppercorns",181,535670,0.000337894599286874,"train_test"
499,"grated orange",181,535670,0.000337894599286874,"train_test"
500,"mascarpone",180,535670,0.000336027778296339,"train_test"
501,"Gochujang base",178,535670,0.000332294136315269,"train_test"
502,"szechwan peppercorns",178,535670,0.000332294136315269,"train_test"
503,"ancho chile pepper",178,535670,0.000332294136315269,"train_test"
504,"chili sauce",177,535670,0.000330427315324734,"train_test"
505,"sweet paprika",177,535670,0.000330427315324734,"train_test"
506,"caster sugar",177,535670,0.000330427315324734,"train_test"
507,"seasoning",176,535670,0.000328560494334198,"train_test"
508,"fresh tomatoes",176,535670,0.000328560494334198,"train_test"
509,"pecans",176,535670,0.000328560494334198,"train_test"
510,"rice flour",176,535670,0.000328560494334198,"train_test"
511,"bittersweet chocolate",176,535670,0.000328560494334198,"train_test"
512,"cooked white rice",176,535670,0.000328560494334198,"train_test"
513,"parsley sprigs",176,535670,0.000328560494334198,"train_test"
514,"meat",176,535670,0.000328560494334198,"train_test"
515,"tofu",175,535670,0.000326693673343663,"train_test"
516,"pork shoulder",175,535670,0.000326693673343663,"train_test"
517,"seasoning salt",174,535670,0.000324826852353128,"train_test"
518,"fresh parsley leaves",174,535670,0.000324826852353128,"train_test"
519,"pimentos",173,535670,0.000322960031362593,"train_test"
520,"bamboo shoots",173,535670,0.000322960031362593,"train_test"
521,"ground cayenne pepper",173,535670,0.000322960031362593,"train_test"
522,"artichoke hearts",172,535670,0.000321093210372057,"train_test"
523,"fresh tarragon",172,535670,0.000321093210372057,"train_test"
524,"peanut butter",172,535670,0.000321093210372057,"train_test"
525,"red cabbage",172,535670,0.000321093210372057,"train_test"
526,"fat free milk",170,535670,0.000317359568390987,"train_test"
527,"chopped walnuts",170,535670,0.000317359568390987,"train_test"
528,"chinese rice wine",169,535670,0.000315492747400452,"train_test"
529,"lime zest",168,535670,0.000313625926409917,"train_test"
530,"tequila",168,535670,0.000313625926409917,"train_test"
531,"kaffir lime leaves",168,535670,0.000313625926409917,"train_test"
532,"panko breadcrumbs",166,535670,0.000309892284428846,"train_test"
533,"cremini mushrooms",166,535670,0.000309892284428846,"train_test"
534,"vegetable shortening",165,535670,0.000308025463438311,"train_test"
535,"ground lamb",165,535670,0.000308025463438311,"train_test"
536,"salsa verde",165,535670,0.000308025463438311,"train_test"
537,"chicken wings",165,535670,0.000308025463438311,"train_test"
538,"non-fat sour cream",165,535670,0.000308025463438311,"train_test"
539,"cotija",165,535670,0.000308025463438311,"train_test"
540,"palm sugar",164,535670,0.000306158642447776,"train_test"
541,"italian sausage",164,535670,0.000306158642447776,"train_test"
542,"seeds",164,535670,0.000306158642447776,"train_test"
543,"ice cubes",163,535670,0.00030429182145724,"train_test"
544,"white bread",162,535670,0.000302425000466705,"train_test"
545,"chili paste",160,535670,0.000298691358485635,"train_test"
546,"chili pepper",160,535670,0.000298691358485635,"train_test"
547,"ginger root",160,535670,0.000298691358485635,"train_test"
548,"pork belly",159,535670,0.0002968245374951,"train_test"
549,"Italian parsley leaves",158,535670,0.000294957716504564,"train_test"
550,"garlic chili sauce",158,535670,0.000294957716504564,"train_test"
551,"red curry paste",157,535670,0.000293090895514029,"train_test"
552,"dry yeast",157,535670,0.000293090895514029,"train_test"
553,"allspice",156,535670,0.000291224074523494,"train_test"
554,"dried apricot",156,535670,0.000291224074523494,"train_test"
555,"whole peeled tomatoes",155,535670,0.000289357253532959,"train_test"
556,"dashi",155,535670,0.000289357253532959,"train_test"
557,"ginger paste",154,535670,0.000287490432542423,"train_test"
558,"mint sprigs",154,535670,0.000287490432542423,"train_test"
559,"pineapple",154,535670,0.000287490432542423,"train_test"
560,"dried shiitake mushrooms",153,535670,0.000285623611551888,"train_test"
561,"part-skim ricotta cheese",152,535670,0.000283756790561353,"train_test"
562,"Thai red curry paste",151,535670,0.000281889969570818,"train_test"
563,"corn oil",150,535670,0.000280023148580283,"train_test"
564,"pesto",150,535670,0.000280023148580283,"train_test"
565,"chillies",148,535670,0.000276289506599212,"train_test"
566,"frozen corn kernels",148,535670,0.000276289506599212,"train_test"
567,"marsala wine",148,535670,0.000276289506599212,"train_test"
568,"poblano peppers",147,535670,0.000274422685608677,"train_test"
569,"walnuts",147,535670,0.000274422685608677,"train_test"
570,"Italian bread",147,535670,0.000274422685608677,"train_test"
571,"yellow squash",146,535670,0.000272555864618142,"train_test"
572,"quinoa",146,535670,0.000272555864618142,"train_test"
573,"granny smith apples",146,535670,0.000272555864618142,"train_test"
574,"jack cheese",146,535670,0.000272555864618142,"train_test"
575,"paneer",146,535670,0.000272555864618142,"train_test"
576,"chicken legs",145,535670,0.000270689043627607,"train_test"
577,"chopped fresh sage",145,535670,0.000270689043627607,"train_test"
578,"greek style plain yogurt",145,535670,0.000270689043627607,"train_test"
579,"pork sausages",145,535670,0.000270689043627607,"train_test"
580,"crawfish",144,535670,0.000268822222637071,"train_test"
581,"kimchi",144,535670,0.000268822222637071,"train_test"
582,"bok choy",144,535670,0.000268822222637071,"train_test"
583,"pizza doughs",144,535670,0.000268822222637071,"train_test"
584,"gingerroot",143,535670,0.000266955401646536,"train_test"
585,"sea scallops",143,535670,0.000266955401646536,"train_test"
586,"chile powder",142,535670,0.000265088580656001,"train_test"
587,"sweet chili sauce",142,535670,0.000265088580656001,"train_test"
588,"cooked chicken breasts",142,535670,0.000265088580656001,"train_test"
589,"barbecue sauce",141,535670,0.000263221759665466,"train_test"
590,"lump crab meat",141,535670,0.000263221759665466,"train_test"
591,"crushed garlic",140,535670,0.00026135493867493,"train_test"
592,"chili oil",140,535670,0.00026135493867493,"train_test"
593,"cardamom",140,535670,0.00026135493867493,"train_test"
594,"turnips",139,535670,0.000259488117684395,"train_test"
595,"ice",139,535670,0.000259488117684395,"train_test"
596,"romano cheese",138,535670,0.00025762129669386,"train_test"
597,"mustard",138,535670,0.00025762129669386,"train_test"
598,"yeast",138,535670,0.00025762129669386,"train_test"
599,"creamy peanut butter",137,535670,0.000255754475703325,"train_test"
600,"fresh chives",137,535670,0.000255754475703325,"train_test"
601,"penne",137,535670,0.000255754475703325,"train_test"
602,"fontina cheese",137,535670,0.000255754475703325,"train_test"
603,"shredded cabbage",136,535670,0.00025388765471279,"train_test"
604,"Thai fish sauce",136,535670,0.00025388765471279,"train_test"
605,"gruyere cheese",135,535670,0.000252020833722254,"train_test"
606,"black mustard seeds",135,535670,0.000252020833722254,"train_test"
607,"ricotta",135,535670,0.000252020833722254,"train_test"
608,"freshly grated parmesan",135,535670,0.000252020833722254,"train_test"
609,"red lentils",134,535670,0.000250154012731719,"train_test"
610,"swiss chard",134,535670,0.000250154012731719,"train_test"
611,"lemon grass",134,535670,0.000250154012731719,"train_test"
612,"dried red chile peppers",134,535670,0.000250154012731719,"train_test"
613,"serrano peppers",134,535670,0.000250154012731719,"train_test"
614,"maple syrup",133,535670,0.000248287191741184,"train_test"
615,"sausage casings",133,535670,0.000248287191741184,"train_test"
616,"catfish fillets",133,535670,0.000248287191741184,"train_test"
617,"dark rum",133,535670,0.000248287191741184,"train_test"
618,"whole kernel corn, drain",133,535670,0.000248287191741184,"train_test"
619,"vidalia onion",133,535670,0.000248287191741184,"train_test"
620,"bow-tie pasta",133,535670,0.000248287191741184,"train_test"
621,"beets",133,535670,0.000248287191741184,"train_test"
622,"watercress",132,535670,0.000246420370750649,"train_test"
623,"curry paste",132,535670,0.000246420370750649,"train_test"
624,"hard-boiled egg",132,535670,0.000246420370750649,"train_test"
625,"whipped cream",132,535670,0.000246420370750649,"train_test"
626,"rosemary",131,535670,0.000244553549760114,"train_test"
627,"sugar pea",131,535670,0.000244553549760114,"train_test"
628,"sliced carrots",131,535670,0.000244553549760114,"train_test"
629,"unflavored gelatin",130,535670,0.000242686728769578,"train_test"
630,"frozen pastry puff sheets",130,535670,0.000242686728769578,"train_test"
631,"diced green chilies",130,535670,0.000242686728769578,"train_test"
632,"reduced-fat sour cream",130,535670,0.000242686728769578,"train_test"
633,"cornflour",129,535670,0.000240819907779043,"train_test"
634,"sage leaves",129,535670,0.000240819907779043,"train_test"
635,"old bay seasoning",129,535670,0.000240819907779043,"train_test"
636,"hazelnuts",128,535670,0.000238953086788508,"train_test"
637,"chicken drumsticks",127,535670,0.000237086265797973,"train_test"
638,"rosemary sprigs",127,535670,0.000237086265797973,"train_test"
639,"pecan halves",126,535670,0.000235219444807437,"train_test"
640,"Mexican oregano",126,535670,0.000235219444807437,"train_test"
641,"green tomatoes",125,535670,0.000233352623816902,"train_test"
642,"chorizo sausage",125,535670,0.000233352623816902,"train_test"
643,"dried porcini mushrooms",125,535670,0.000233352623816902,"train_test"
644,"beans",125,535670,0.000233352623816902,"train_test"
645,"clam juice",125,535670,0.000233352623816902,"train_test"
646,"fresh mozzarella",125,535670,0.000233352623816902,"train_test"
647,"molasses",124,535670,0.000231485802826367,"train_test"
648,"baby spinach leaves",124,535670,0.000231485802826367,"train_test"
649,"boiling potatoes",124,535670,0.000231485802826367,"train_test"
650,"sunflower oil",123,535670,0.000229618981835832,"train_test"
651,"pears",123,535670,0.000229618981835832,"train_test"
652,"dough",123,535670,0.000229618981835832,"train_test"
653,"dill",123,535670,0.000229618981835832,"train_test"
654,"marjoram",123,535670,0.000229618981835832,"train_test"
655,"greens",122,535670,0.000227752160845297,"train_test"
656,"seasoned bread crumbs",122,535670,0.000227752160845297,"train_test"
657,"masa harina",122,535670,0.000227752160845297,"train_test"
658,"ground chicken",122,535670,0.000227752160845297,"train_test"
659,"canned low sodium chicken broth",121,535670,0.000225885339854761,"train_test"
660,"nori",121,535670,0.000225885339854761,"train_test"
661,"stock",120,535670,0.000224018518864226,"train_test"
662,"red kidney beans",120,535670,0.000224018518864226,"train_test"
663,"grated orange peel",120,535670,0.000224018518864226,"train_test"
664,"cottage cheese",120,535670,0.000224018518864226,"train_test"
665,"clams",119,535670,0.000222151697873691,"train_test"
666,"cooked shrimp",119,535670,0.000222151697873691,"train_test"
667,"rice vermicelli",119,535670,0.000222151697873691,"train_test"
668,"fresh green bean",119,535670,0.000222151697873691,"train_test"
669,"blanched almonds",119,535670,0.000222151697873691,"train_test"
670,"ripe olives",119,535670,0.000222151697873691,"train_test"
671,"cognac",117,535670,0.00021841805589262,"train_test"
672,"adobo sauce",116,535670,0.000216551234902085,"train_test"
673,"egg noodles",116,535670,0.000216551234902085,"train_test"
674,"tamari soy sauce",114,535670,0.000212817592921015,"train_test"
675,"squid",114,535670,0.000212817592921015,"train_test"
676,"leg of lamb",113,535670,0.00021095077193048,"train_test"
677,"broth",113,535670,0.00021095077193048,"train_test"
678,"fat",112,535670,0.000209083950939944,"train_test"
679,"prawns",112,535670,0.000209083950939944,"train_test"
680,"blackberries",112,535670,0.000209083950939944,"train_test"
681,"firmly packed brown sugar",112,535670,0.000209083950939944,"train_test"
682,"fresh shiitake mushrooms",112,535670,0.000209083950939944,"train_test"
683,"quickcooking grits",111,535670,0.000207217129949409,"train_test"
684,"whole wheat tortillas",111,535670,0.000207217129949409,"train_test"
685,"corn husks",111,535670,0.000207217129949409,"train_test"
686,"jicama",110,535670,0.000205350308958874,"train_test"
687,"frozen whole kernel corn",110,535670,0.000205350308958874,"train_test"
688,"fish",110,535670,0.000205350308958874,"train_test"
